temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
11.3,2013-04-11 16:00:00,90,fog,6.18,2013-04-11 07:00:00,0.69,2.28,997.1,2013-04-11 03:00:00,11.3,rain,6.07,0.9,2013-04-11 16:00:00,4.87,11.3,3.0,2013-04-10 23:00:00,2013-04-11 18:50:51,7.09,5.93,11.3,2013-04-11 05:14:12,2013-04-11 16:00:00,2013-04-11 11:00:00,Foggy in the morning.,2013-04-12 03:00:00,2.98,2013-04-11 16:00:00,2013-04-12 03:00:00,0.04
16.06,2013-10-28 04:00:00,234,wind,9.18,2013-10-28 19:00:00,0.49,7.68,992.5,2013-10-28 19:00:00,13.97,rain,11.2,0.81,2013-10-28 12:00:00,4.84,16.08,1.0,2013-10-28 00:00:00,2013-10-28 16:42:35,7.67,9.0,13.97,2013-10-28 06:48:15,2013-10-28 12:00:00,2013-10-28 09:00:00,Breezy until afternoon and partly cloudy until evening.,2013-10-29 07:00:00,6.58,2013-10-28 03:00:00,2013-10-29 07:00:00,0.8
23.56,2013-07-31 14:00:00,223,partly-cloudy-day,15.78,2013-07-31 05:00:00,0.55,4.47,1015.34,2013-07-31 05:00:00,23.77,rain,11.97,0.8,2013-07-31 14:00:00,17.18,23.77,4.0,2013-07-30 23:00:00,2013-07-31 19:52:02,16.98,16.49,23.56,2013-07-31 04:24:02,2013-07-31 14:00:00,2013-07-31 12:00:00,Mostly cloudy until evening.,2013-08-01 05:00:00,16.49,2013-07-31 14:00:00,2013-08-01 05:00:00,0.8
16.96,2013-05-02 14:00:00,52,partly-cloudy-day,-1.68,2013-05-02 05:00:00,0.2,2.9,1022.7,2013-05-02 05:00:00,16.96,rain,15.34,0.43,2013-05-02 14:00:00,4.48,16.96,5.0,2013-05-01 23:00:00,2013-05-02 19:25:54,4.48,5.43,16.96,2013-05-02 04:31:21,2013-05-02 14:00:00,2013-05-02 11:00:00,Partly cloudy until evening.,2013-05-03 04:00:00,3.39,2013-05-02 14:00:00,2013-05-03 04:00:00,0.75
13.14,2013-04-20 13:00:00,87,partly-cloudy-day,1.01,2013-04-20 05:00:00,0.16,2.21,1032.63,2013-04-20 05:00:00,13.14,rain,12.07,0.66,2013-04-20 13:00:00,1.46,13.14,5.0,2013-04-19 23:00:00,2013-04-20 19:05:55,1.46,2.88,13.14,2013-04-20 04:54:56,2013-04-20 13:00:00,2013-04-20 12:00:00,Partly cloudy until evening.,2013-04-21 05:00:00,2.88,2013-04-20 13:00:00,2013-04-21 05:00:00,0.31
23.53,2013-08-20 14:00:00,235,partly-cloudy-day,9.7,2013-08-20 03:00:00,0.37,1.6,1027.38,2013-08-20 03:00:00,23.53,rain,15.13,0.6,2013-08-20 14:00:00,12.78,23.53,4.0,2013-08-19 23:00:00,2013-08-20 19:15:04,12.78,12.16,23.53,2013-08-20 04:55:29,2013-08-20 14:00:00,2013-08-20 11:00:00,Partly cloudy until evening.,2013-08-21 05:00:00,12.16,2013-08-20 14:00:00,2013-08-21 05:00:00,0.48
18.03,2013-10-22 15:00:00,180,partly-cloudy-day,14.21,2013-10-22 22:00:00,0.44,4.84,997.55,2013-10-22 22:00:00,18.04,rain,11.67,0.86,2013-10-22 15:00:00,13.79,18.04,1.0,2013-10-21 23:00:00,2013-10-22 16:54:23,13.79,13.79,18.03,2013-10-22 06:37:42,2013-10-22 15:00:00,2013-10-22 09:00:00,Mostly cloudy until evening.,2013-10-22 22:00:00,13.79,2013-10-22 15:00:00,2013-10-22 22:00:00,0.61
24.32,2013-08-26 14:00:00,42,partly-cloudy-day,13.13,2013-08-26 05:00:00,0.38,2.65,1018.33,2013-08-26 05:00:00,24.32,rain,11.27,0.69,2013-08-26 14:00:00,12.82,24.32,4.0,2013-08-25 23:00:00,2013-08-26 19:02:24,12.82,16.37,24.32,2013-08-26 05:05:05,2013-08-26 14:00:00,2013-08-26 11:00:00,Partly cloudy until evening.,2013-08-27 06:00:00,16.37,2013-08-26 14:00:00,2013-08-27 06:00:00,0.69
27.83,2013-07-14 16:00:00,321,partly-cloudy-day,14.39,2013-07-14 04:00:00,0.27,0.86,1023.66,2013-07-14 04:00:00,27.83,rain,12.5,0.61,2013-07-14 16:00:00,17.96,27.83,5.0,2013-07-13 23:00:00,2013-07-14 20:13:51,17.96,17.28,27.83,2013-07-14 04:00:56,2013-07-14 16:00:00,2013-07-14 10:00:00,"Mostly cloudy starting in the afternoon, continuing until evening.",2013-07-15 05:00:00,17.28,2013-07-14 16:00:00,2013-07-15 05:00:00,0.2
7.4,2013-12-17 00:00:00,58,fog,4.36,2013-12-17 07:00:00,0.6,1.29,1021.59,2013-12-17 03:00:00,5.72,rain,9.61,0.9,2013-12-17 11:00:00,2.42,7.08,0.0,2013-12-17 00:00:00,2013-12-17 15:53:13,5.01,4.61,6.48,2013-12-17 08:02:42,2013-12-17 19:00:00,2013-12-17 02:00:00,Foggy starting in the evening.,2013-12-18 06:00:00,2.72,2013-12-17 23:00:00,2013-12-18 06:00:00,0.51
16.53,2013-10-23 13:00:00,226,wind,10.86,2013-10-23 22:00:00,0.34,5.29,998.6,2013-10-23 22:00:00,16.53,rain,12.42,0.8,2013-10-23 13:00:00,6.83,16.53,1.0,2013-10-22 23:00:00,2013-10-23 16:52:22,6.83,9.99,16.53,2013-10-23 06:39:27,2013-10-23 13:00:00,2013-10-23 09:00:00,Partly cloudy until evening and breezy until afternoon.,2013-10-24 05:00:00,8.92,2013-10-23 13:00:00,2013-10-24 05:00:00,0.65
12.39,2013-11-05 13:00:00,255,partly-cloudy-day,5.82,2013-11-05 02:00:00,0.56,3.96,994.74,2013-11-05 01:00:00,12.39,rain,12.1,0.83,2013-11-05 13:00:00,6.72,12.39,1.0,2013-11-05 00:00:00,2013-11-05 16:28:12,9.31,4.41,12.39,2013-11-05 07:02:28,2013-11-05 13:00:00,2013-11-05 10:00:00,Mostly cloudy throughout the day.,2013-11-06 06:00:00,2.98,2013-11-05 13:00:00,2013-11-05 23:00:00,0.07
7.65,2013-02-18 14:00:00,99,fog,1.32,2013-02-18 23:00:00,0.33,2.86,1020.42,2013-02-18 07:00:00,5.22,rain,7.23,0.83,2013-02-18 14:00:00,-1.43,5.22,1.0,2013-02-18 00:00:00,2013-02-18 17:21:53,-1.43,1.16,7.65,2013-02-18 07:09:45,2013-02-18 14:00:00,2013-02-18 09:00:00,Foggy overnight.,2013-02-19 07:00:00,-0.63,2013-02-18 14:00:00,2013-02-19 07:00:00,0.27
18.47,2013-10-25 12:00:00,188,partly-cloudy-day,13.26,2013-10-24 23:00:00,0.47,4.14,1005.16,2013-10-24 23:00:00,18.47,rain,10.91,0.86,2013-10-25 12:00:00,14.39,18.47,1.0,2013-10-24 23:00:00,2013-10-25 16:48:23,14.39,13.16,18.47,2013-10-25 06:42:57,2013-10-25 12:00:00,2013-10-25 09:00:00,Mostly cloudy until evening.,2013-10-26 03:00:00,13.16,2013-10-25 12:00:00,2013-10-26 03:00:00,0.7
27.28,2013-07-27 13:00:00,119,partly-cloudy-day,13.92,2013-07-27 05:00:00,0.26,0.63,1006.91,2013-07-27 05:00:00,27.37,rain,11.96,0.68,2013-07-27 13:00:00,15.34,27.37,6.0,2013-07-26 23:00:00,2013-07-27 19:58:07,15.34,14.82,27.28,2013-07-27 04:18:07,2013-07-27 13:00:00,2013-07-27 12:00:00,Partly cloudy until evening.,2013-07-28 05:00:00,14.82,2013-07-27 13:00:00,2013-07-28 05:00:00,0.67
16.96,2013-06-11 16:00:00,172,partly-cloudy-day,10.87,2013-06-11 02:00:00,0.61,3.0,1013.81,2013-06-11 02:00:00,16.96,rain,10.46,0.83,2013-06-11 16:00:00,14.16,16.96,4.0,2013-06-10 23:00:00,2013-06-11 20:18:14,14.16,8.16,16.96,2013-06-11 03:44:46,2013-06-11 16:00:00,2013-06-11 11:00:00,Mostly cloudy until evening.,2013-06-11 23:00:00,6.87,2013-06-11 16:00:00,2013-06-11 23:00:00,0.09
3.09,2013-02-13 23:00:00,149,partly-cloudy-day,-2.72,2013-02-13 07:00:00,0.68,3.48,1021.27,2013-02-13 19:00:00,-1.9,rain,6.92,0.73,2013-02-13 13:00:00,-3.18,1.23,1.0,2013-02-13 00:00:00,2013-02-13 17:12:44,1.39,0.6,2.35,2013-02-13 07:19:24,2013-02-13 13:00:00,2013-02-13 09:00:00,Mostly cloudy throughout the day.,2013-02-13 19:00:00,-3.18,2013-02-13 01:00:00,2013-02-13 19:00:00,0.11
5.56,2013-02-02 02:00:00,329,partly-cloudy-day,-0.82,2013-02-02 23:00:00,0.43,4.97,1015.47,2013-02-02 09:00:00,1.4,rain,13.42,0.71,2013-02-02 17:00:00,-2.93,1.9,1.0,2013-02-02 00:00:00,2013-02-02 16:52:30,0.11,1.48,5.14,2013-02-02 07:38:22,2013-02-02 14:00:00,2013-02-02 10:00:00,Partly cloudy until evening.,2013-02-03 02:00:00,-1.71,2013-02-02 00:00:00,2013-02-03 04:00:00,0.71
16.27,2013-06-15 11:00:00,228,wind,9.15,2013-06-15 05:00:00,0.42,6.04,1008.6,2013-06-15 05:00:00,16.27,rain,12.18,0.74,2013-06-15 11:00:00,11.46,16.27,5.0,2013-06-14 23:00:00,2013-06-15 20:20:37,11.46,11.01,16.27,2013-06-15 03:43:59,2013-06-15 11:00:00,2013-06-15 11:00:00,Breezy and mostly cloudy until evening.,2013-06-16 04:00:00,11.01,2013-06-15 11:00:00,2013-06-16 04:00:00,0.21
17.04,2013-10-20 12:00:00,199,partly-cloudy-day,12.21,2013-10-20 18:00:00,0.42,4.29,1005.32,2013-10-20 18:00:00,17.04,rain,11.57,0.89,2013-10-20 12:00:00,12.16,17.04,1.0,2013-10-19 23:00:00,2013-10-20 16:58:28,12.16,12.16,17.04,2013-10-20 06:34:14,2013-10-20 12:00:00,2013-10-20 09:00:00,Mostly cloudy until evening.,2013-10-20 18:00:00,12.16,2013-10-20 12:00:00,2013-10-20 18:00:00,0.55
4.73,2013-02-10 11:00:00,129,partly-cloudy-day,2.29,2013-02-10 23:00:00,0.84,4.86,999.65,2013-02-10 19:00:00,1.03,rain,7.07,0.93,2013-02-10 07:00:00,-4.17,1.58,1.0,2013-02-10 00:00:00,2013-02-10 17:07:13,0.55,1.06,4.73,2013-02-10 07:24:54,2013-02-10 11:00:00,2013-02-10 10:00:00,Mostly cloudy throughout the day.,2013-02-11 03:00:00,-4.17,2013-02-10 03:00:00,2013-02-10 19:00:00,0.02
13.09,2013-01-29 15:00:00,225,wind,9.99,2013-01-29 05:00:00,0.69,7.22,1003.25,2013-01-29 05:00:00,13.09,rain,10.88,0.89,2013-01-29 15:00:00,5.48,13.09,1.0,2013-01-29 00:00:00,2013-01-29 16:45:15,8.41,9.76,13.09,2013-01-29 07:44:22,2013-01-29 15:00:00,2013-01-29 11:00:00,Mostly cloudy throughout the day and breezy starting in the afternoon.,2013-01-30 07:00:00,7.09,2013-01-29 15:00:00,2013-01-30 07:00:00,0.57
17.17,2013-05-10 14:00:00,237,wind,7.43,2013-05-10 00:00:00,0.63,6.74,1010.14,2013-05-10 00:00:00,17.17,rain,12.39,0.72,2013-05-10 14:00:00,4.92,17.17,5.0,2013-05-09 23:00:00,2013-05-10 19:38:52,7.06,10.2,17.17,2013-05-10 04:17:28,2013-05-10 14:00:00,2013-05-10 13:00:00,Mostly cloudy until evening and breezy in the afternoon.,2013-05-11 05:00:00,10.2,2013-05-10 14:00:00,2013-05-11 05:00:00,0.02
16.22,2013-05-20 23:00:00,357,partly-cloudy-day,9.39,2013-05-21 11:00:00,0.79,4.21,1015.56,2013-05-21 11:00:00,13.49,rain,10.78,0.78,2013-05-21 18:00:00,10.1,16.22,4.0,2013-05-20 23:00:00,2013-05-21 19:55:25,10.1,12.01,13.49,2013-05-21 04:01:33,2013-05-21 18:00:00,2013-05-21 11:00:00,Mostly cloudy throughout the day.,2013-05-22 04:00:00,12.01,2013-05-20 23:00:00,2013-05-22 04:00:00,0.36
7.71,2013-04-02 15:00:00,54,partly-cloudy-day,-4.69,2013-04-02 05:00:00,0.2,5.5,1014.63,2013-04-02 05:00:00,3.74,rain,13.02,0.57,2013-04-02 13:00:00,-3.72,3.74,3.0,2013-04-01 23:00:00,2013-04-02 18:35:51,0.48,0.04,7.71,2013-04-02 05:34:21,2013-04-02 15:00:00,2013-04-02 11:00:00,Partly cloudy until evening.,2013-04-03 05:00:00,-4.26,2013-04-02 13:00:00,2013-04-03 04:00:00,0.72
22.78,2013-08-27 16:00:00,3,partly-cloudy-day,10.67,2013-08-27 06:00:00,0.23,1.89,1018.6,2013-08-27 06:00:00,22.78,rain,11.3,0.69,2013-08-27 16:00:00,12.45,22.78,4.0,2013-08-26 23:00:00,2013-08-27 19:00:14,12.45,12.82,22.78,2013-08-27 05:06:41,2013-08-27 16:00:00,2013-08-27 11:00:00,Partly cloudy until evening.,2013-08-28 04:00:00,12.82,2013-08-27 16:00:00,2013-08-28 04:00:00,0.72
9.12,2013-02-03 22:00:00,243,partly-cloudy-day,2.24,2013-02-03 02:00:00,0.55,4.32,1018.69,2013-02-03 04:00:00,6.61,rain,13.12,0.82,2013-02-03 19:00:00,5.13,6.66,1.0,2013-02-03 00:00:00,2013-02-03 16:54:20,8.43,0.11,8.78,2013-02-03 07:36:47,2013-02-03 19:00:00,2013-02-03 10:00:00,Mostly cloudy throughout the day.,2013-02-04 03:00:00,-2.93,2013-02-03 22:00:00,2013-02-04 03:00:00,0.75
19.78,2013-07-01 17:00:00,262,partly-cloudy-day,9.34,2013-07-01 04:00:00,0.44,3.94,1017.04,2013-07-01 04:00:00,19.78,rain,12.73,0.63,2013-07-01 17:00:00,11.84,19.78,5.0,2013-06-30 23:00:00,2013-07-01 20:22:08,11.84,13.89,19.78,2013-07-01 03:48:47,2013-07-01 17:00:00,2013-07-01 12:00:00,Mostly cloudy throughout the day.,2013-07-02 04:00:00,13.89,2013-07-01 17:00:00,2013-07-02 04:00:00,0.79
6.62,2013-03-01 13:00:00,37,partly-cloudy-day,0.98,2013-03-01 00:00:00,0.83,3.77,1029.18,2013-03-01 00:00:00,3.28,rain,10.27,0.78,2013-03-01 13:00:00,-0.01,3.28,1.0,2013-03-01 00:00:00,2013-03-01 17:41:35,2.58,2.58,6.62,2013-03-01 06:46:54,2013-03-01 13:00:00,2013-03-01 09:00:00,Mostly cloudy throughout the day.,2013-03-02 07:00:00,-1.08,2013-03-01 13:00:00,2013-03-02 07:00:00,0.62
9.76,2013-02-15 13:00:00,273,partly-cloudy-day,2.22,2013-02-15 07:00:00,0.41,2.49,1019.7,2013-02-15 07:00:00,7.75,rain,13.04,0.77,2013-02-15 13:00:00,4.7,7.75,1.0,2013-02-15 00:00:00,2013-02-15 17:16:24,4.7,2.27,9.76,2013-02-15 07:15:36,2013-02-15 13:00:00,2013-02-15 10:00:00,Partly cloudy throughout the day.,2013-02-16 06:00:00,-0.06,2013-02-15 13:00:00,2013-02-16 06:00:00,0.18
14.08,2013-09-16 12:00:00,266,wind,5.26,2013-09-16 06:00:00,0.31,5.55,1002.85,2013-09-16 06:00:00,14.08,rain,13.55,0.67,2013-09-16 12:00:00,5.6,14.08,2.0,2013-09-15 23:00:00,2013-09-16 18:14:56,8.19,8.24,14.08,2013-09-16 05:38:25,2013-09-16 12:00:00,2013-09-16 10:00:00,Breezy until afternoon and partly cloudy until evening.,2013-09-17 01:00:00,5.59,2013-09-16 12:00:00,2013-09-17 01:00:00,0.39
13.11,2013-10-31 00:00:00,217,partly-cloudy-day,10.68,2013-10-31 10:00:00,0.74,4.42,1016.56,2013-10-31 10:00:00,12.59,rain,11.36,0.89,2013-10-31 13:00:00,11.48,13.11,1.0,2013-10-31 00:00:00,2013-10-31 16:37:00,11.48,11.61,12.59,2013-10-31 06:53:34,2013-10-31 13:00:00,2013-10-31 10:00:00,Mostly cloudy until evening.,2013-11-01 07:00:00,11.61,2013-10-31 00:00:00,2013-11-01 07:00:00,0.89
23.92,2013-07-12 17:00:00,54,partly-cloudy-day,11.49,2013-07-12 05:00:00,0.39,1.84,1025.08,2013-07-12 05:00:00,23.92,rain,13.73,0.7,2013-07-12 17:00:00,15.01,23.92,6.0,2013-07-11 23:00:00,2013-07-12 20:15:39,15.01,12.01,23.92,2013-07-12 03:58:40,2013-07-12 17:00:00,2013-07-12 11:00:00,Mostly cloudy until evening.,2013-07-13 04:00:00,12.01,2013-07-12 17:00:00,2013-07-13 04:00:00,0.13
20.82,2013-10-04 14:00:00,208,partly-cloudy-day,15.39,2013-10-04 22:00:00,0.62,4.04,1009.01,2013-10-04 22:00:00,20.84,rain,11.68,0.87,2013-10-04 14:00:00,13.67,20.84,1.0,2013-10-03 23:00:00,2013-10-04 17:33:21,13.67,15.23,20.82,2013-10-04 06:07:17,2013-10-04 14:00:00,2013-10-04 09:00:00,Mostly cloudy throughout the day.,2013-10-05 04:00:00,15.23,2013-10-04 14:00:00,2013-10-05 04:00:00,0.98
2.23,2013-01-24 15:00:00,47,partly-cloudy-day,-1.81,2013-01-24 23:00:00,0.8,2.07,1016.41,2013-01-24 00:00:00,2.08,rain,10.32,0.79,2013-01-24 17:00:00,-1.63,2.08,1.0,2013-01-24 00:00:00,2013-01-24 16:36:24,-1.19,-0.11,2.23,2013-01-24 07:51:02,2013-01-24 15:00:00,2013-01-24 11:00:00,Mostly cloudy throughout the day.,2013-01-25 01:00:00,-2.49,2013-01-24 17:00:00,2013-01-25 08:00:00,0.41
22.04,2013-08-14 14:00:00,231,partly-cloudy-day,12.3,2013-08-14 05:00:00,0.39,2.79,1022.81,2013-08-14 05:00:00,22.04,rain,12.23,0.78,2013-08-14 14:00:00,16.31,22.04,4.0,2013-08-13 23:00:00,2013-08-14 19:27:07,16.16,11.04,22.04,2013-08-14 04:45:54,2013-08-14 14:00:00,2013-08-14 12:00:00,Mostly cloudy until evening.,2013-08-14 21:00:00,11.04,2013-08-14 14:00:00,2013-08-14 21:00:00,0.25
19.51,2013-08-23 23:00:00,310,fog,15.99,2013-08-24 22:00:00,0.56,2.57,1010.79,2013-08-24 22:00:00,18.79,rain,5.58,0.9,2013-08-24 13:00:00,13.18,19.59,3.0,2013-08-23 23:00:00,2013-08-24 19:06:41,13.18,14.94,18.51,2013-08-24 05:01:53,2013-08-24 13:00:00,2013-08-24 12:00:00,Foggy in the morning.,2013-08-25 03:00:00,14.94,2013-08-23 23:00:00,2013-08-25 03:00:00,0.62
16.66,2013-10-26 11:00:00,215,wind,12.75,2013-10-26 20:00:00,0.49,6.35,1004.52,2013-10-26 20:00:00,16.66,rain,11.31,0.85,2013-10-26 11:00:00,11.66,16.66,1.0,2013-10-25 23:00:00,2013-10-26 16:46:26,11.66,14.34,16.66,2013-10-26 06:44:43,2013-10-26 11:00:00,2013-10-26 09:00:00,Mostly cloudy until evening and breezy overnight.,2013-10-27 08:00:00,14.34,2013-10-26 11:00:00,2013-10-27 08:00:00,0.73
14.32,2013-04-22 14:00:00,226,partly-cloudy-day,5.68,2013-04-22 01:00:00,0.66,4.12,1016.11,2013-04-22 01:00:00,14.32,rain,12.04,0.74,2013-04-22 14:00:00,10.02,14.32,4.0,2013-04-21 23:00:00,2013-04-22 19:09:16,10.02,6.91,14.32,2013-04-22 04:50:49,2013-04-22 14:00:00,2013-04-22 11:00:00,Mostly cloudy throughout the day.,2013-04-23 06:00:00,5.12,2013-04-22 14:00:00,2013-04-23 06:00:00,0.38
25.18,2013-07-08 15:00:00,54,partly-cloudy-day,12.9,2013-07-08 05:00:00,0.14,3.92,1032.66,2013-07-08 05:00:00,25.18,rain,13.5,0.65,2013-07-08 15:00:00,12.01,25.18,6.0,2013-07-07 23:00:00,2013-07-08 20:18:42,12.01,14.99,25.18,2013-07-08 03:54:33,2013-07-08 15:00:00,2013-07-08 11:00:00,"Partly cloudy starting in the afternoon, continuing until evening.",2013-07-09 05:00:00,14.99,2013-07-08 15:00:00,2013-07-09 05:00:00,0.01
17.5,2013-07-02 15:00:00,203,partly-cloudy-day,9.93,2013-07-02 04:00:00,0.6,3.08,1011.64,2013-07-02 04:00:00,17.5,rain,13.13,0.72,2013-07-02 15:00:00,14.31,17.5,5.0,2013-07-01 23:00:00,2013-07-02 20:21:48,14.31,11.84,17.5,2013-07-02 03:49:29,2013-07-02 15:00:00,2013-07-02 12:00:00,Mostly cloudy throughout the day.,2013-07-03 03:00:00,11.84,2013-07-02 15:00:00,2013-07-03 03:00:00,0.82
7.64,2013-12-26 23:00:00,219,wind,2.86,2013-12-26 06:00:00,0.49,2.27,995.06,2013-12-26 12:00:00,1.93,rain,9.8,0.92,2013-12-26 15:00:00,1.46,4.53,0.0,2013-12-26 00:00:00,2013-12-26 15:57:33,4.29,2.87,4.29,2013-12-26 08:06:59,2013-12-26 19:00:00,2013-12-26 00:00:00,Mostly cloudy until afternoon and breezy overnight.,2013-12-26 19:00:00,-0.06,2013-12-26 00:00:00,2013-12-26 20:00:00,0.78
7.23,2013-11-26 15:00:00,315,partly-cloudy-night,0.86,2013-11-26 09:00:00,0.47,2.17,1038.71,2013-11-26 09:00:00,5.77,rain,12.63,0.72,2013-11-26 16:00:00,4.12,5.77,1.0,2013-11-26 00:00:00,2013-11-26 16:00:27,5.78,2.93,7.23,2013-11-26 07:38:07,2013-11-26 15:00:00,2013-11-26 10:00:00,Mostly cloudy throughout the day.,2013-11-27 00:00:00,1.08,2013-11-26 16:00:00,2013-11-27 00:00:00,0.77
18.45,2013-10-03 16:00:00,124,partly-cloudy-day,14.91,2013-10-03 03:00:00,0.43,3.37,1008.9,2013-10-03 03:00:00,18.68,rain,7.03,0.93,2013-10-03 16:00:00,16.82,18.68,2.0,2013-10-02 23:00:00,2013-10-03 17:35:37,16.62,14.03,18.45,2013-10-03 06:05:39,2013-10-03 16:00:00,2013-10-03 10:00:00,Mostly cloudy until evening.,2013-10-04 01:00:00,14.03,2013-10-03 16:00:00,2013-10-04 01:00:00,0.94
10.32,2013-11-27 16:00:00,276,partly-cloudy-day,6.37,2013-11-27 00:00:00,0.88,1.35,1033.95,2013-11-27 00:00:00,10.32,rain,6.76,0.89,2013-11-27 16:00:00,8.38,10.32,1.0,2013-11-27 00:00:00,2013-11-27 15:59:35,8.58,5.78,10.32,2013-11-27 07:39:38,2013-11-27 16:00:00,2013-11-27 13:00:00,Mostly cloudy throughout the day.,2013-11-28 06:00:00,4.12,2013-11-27 16:00:00,2013-11-28 03:00:00,0.81
14.11,2013-04-18 13:00:00,237,wind,4.05,2013-04-18 22:00:00,0.35,8.12,1013.1,2013-04-18 22:00:00,14.11,rain,12.81,0.64,2013-04-18 13:00:00,3.88,14.11,4.0,2013-04-17 23:00:00,2013-04-18 19:02:34,7.08,8.48,14.11,2013-04-18 04:59:07,2013-04-18 13:00:00,2013-04-18 11:00:00,Breezy until afternoon and partly cloudy until evening.,2013-04-19 02:00:00,5.27,2013-04-18 13:00:00,2013-04-19 02:00:00,0.25
11.34,2013-10-14 15:00:00,239,partly-cloudy-day,8.1,2013-10-14 06:00:00,0.66,3.71,1007.43,2013-10-14 05:00:00,11.34,rain,9.69,0.91,2013-10-14 15:00:00,6.51,11.34,1.0,2013-10-13 23:00:00,2013-10-14 17:11:09,8.75,8.62,11.34,2013-10-14 06:23:57,2013-10-14 15:00:00,2013-10-14 09:00:00,Mostly cloudy until evening.,2013-10-15 03:00:00,6.28,2013-10-14 15:00:00,2013-10-15 03:00:00,0.34
16.1,2013-06-24 16:00:00,290,partly-cloudy-day,7.04,2013-06-24 03:00:00,0.52,4.16,1021.79,2013-06-24 03:00:00,16.1,rain,12.89,0.66,2013-06-24 16:00:00,11.26,16.1,5.0,2013-06-23 23:00:00,2013-06-24 20:23:05,11.26,10.62,16.1,2013-06-24 03:45:09,2013-06-24 16:00:00,2013-06-24 11:00:00,Mostly cloudy until evening.,2013-06-25 03:00:00,10.62,2013-06-24 16:00:00,2013-06-25 03:00:00,0.54
25.17,2013-06-30 14:00:00,251,partly-cloudy-day,13.17,2013-06-30 04:00:00,0.32,4.28,1021.6,2013-06-30 04:00:00,25.17,rain,12.7,0.67,2013-06-30 14:00:00,13.89,25.17,5.0,2013-06-29 23:00:00,2013-06-30 20:22:26,13.89,14.92,25.17,2013-06-30 03:48:07,2013-06-30 14:00:00,2013-06-30 12:00:00,Partly cloudy until evening.,2013-07-01 04:00:00,14.92,2013-06-30 14:00:00,2013-07-01 04:00:00,0.75
7.89,2013-11-22 13:00:00,4,partly-cloudy-day,1.52,2013-11-22 03:00:00,0.27,4.31,1017.66,2013-11-22 03:00:00,4.74,rain,12.36,0.76,2013-11-22 14:00:00,0.61,4.74,1.0,2013-11-22 00:00:00,2013-11-22 16:04:23,3.41,3.52,7.89,2013-11-22 07:31:48,2013-11-22 13:00:00,2013-11-22 11:00:00,Partly cloudy until evening.,2013-11-23 07:00:00,0.0,2013-11-22 14:00:00,2013-11-23 05:00:00,0.65
19.87,2013-08-31 15:00:00,333,partly-cloudy-day,8.51,2013-08-31 07:00:00,0.12,3.37,1025.01,2013-08-31 07:00:00,19.87,rain,13.86,0.6,2013-08-31 15:00:00,10.17,19.87,4.0,2013-08-30 23:00:00,2013-08-31 18:51:27,10.17,14.22,19.87,2013-08-31 05:13:04,2013-08-31 15:00:00,2013-08-31 12:00:00,Partly cloudy until afternoon.,2013-09-01 05:00:00,14.22,2013-08-31 15:00:00,2013-09-01 05:00:00,0.84
21.19,2013-06-29 17:00:00,312,partly-cloudy-day,9.2,2013-06-29 06:00:00,0.35,3.36,1022.39,2013-06-29 06:00:00,21.19,rain,13.23,0.61,2013-06-29 17:00:00,14.92,21.19,5.0,2013-06-28 23:00:00,2013-06-29 20:22:40,14.92,13.42,21.19,2013-06-29 03:47:31,2013-06-29 17:00:00,2013-06-29 11:00:00,Partly cloudy until evening.,2013-06-30 04:00:00,13.42,2013-06-29 17:00:00,2013-06-30 04:00:00,0.72
16.49,2013-09-11 13:00:00,322,partly-cloudy-day,9.98,2013-09-11 03:00:00,0.75,4.01,1020.96,2013-09-11 03:00:00,16.49,rain,11.72,0.77,2013-09-11 13:00:00,12.58,16.49,2.0,2013-09-10 23:00:00,2013-09-11 18:26:31,12.58,12.47,16.49,2013-09-11 05:30:30,2013-09-11 13:00:00,2013-09-11 10:00:00,Mostly cloudy until evening.,2013-09-12 04:00:00,12.47,2013-09-11 13:00:00,2013-09-12 04:00:00,0.21
20.61,2013-06-26 13:00:00,295,partly-cloudy-day,8.75,2013-06-26 03:00:00,0.42,1.98,1029.89,2013-06-26 03:00:00,20.61,rain,13.53,0.64,2013-06-26 13:00:00,12.2,20.61,6.0,2013-06-25 23:00:00,2013-06-26 20:23:05,12.2,10.14,20.61,2013-06-26 03:45:57,2013-06-26 13:00:00,2013-06-26 12:00:00,Mostly cloudy until evening.,2013-06-27 04:00:00,10.14,2013-06-26 13:00:00,2013-06-27 04:00:00,0.61
9.94,2013-11-13 14:00:00,234,partly-cloudy-day,3.22,2013-11-13 07:00:00,0.45,2.3,1032.0,2013-11-13 08:00:00,9.09,rain,12.99,0.82,2013-11-13 12:00:00,4.07,9.09,1.0,2013-11-13 00:00:00,2013-11-13 16:15:41,6.54,2.11,9.94,2013-11-13 07:16:35,2013-11-13 14:00:00,2013-11-13 09:00:00,Mostly cloudy throughout the day.,2013-11-13 20:00:00,0.39,2013-11-13 12:00:00,2013-11-13 20:00:00,0.37
